,review,score
763,"¡¡Bienvenidos a los refritos de verano!! Que no había originalidad entre muchos de los productos norteamericanos era por todos sabido, y es que, de un tiempo a esta parte, lo que no se copia del cine nipón, se plagia de otras películas, sino secuelas, superhéroes o la madre que los parió, luego con decir que es un homenaje (asunto arreglado).Esta cinta pretende ser, sin conseguirlo, lo que ya consiguió ""Hostel"" (y su secuela) de Eli Roth. Esto es, grupo de jovenes con pretensiones de pasarlo bien son engañados y convertidos en conejillos (nunca mejor dicho) de indias.A John Stockwell se le empieza a ver ""el plumero"" con este tipo de cine, y es que, en sus manos (y hombros) están cintas como la insufrible ""En el filo de las Olas"", o la veraniega ""Inmersión Letal"" ¿Será este un digno sucesor de Uwe Bowl con este cine de corte cutre/veraniego?Josh Duhamel, habitual de la serie ""Las Vegas"" y últimamente más famoso en el cine gracias a ""Transformers"" y Melissa George (a la que recuerdo como una de las villanas de la serie ""Alias"" y como mujer de Ryan Reynolds, en ""Terror en Amityville"" (remake de la cinta de los 70), encabezan un reparto, de esos en los que uno espera desde el primer minuto de metraje que los den cuanto más ""matarile"" mejor y si puede ser de la forma más cruel y sanguinaria, mejor que mejor.Doy por bueno el pretexto de la venta de órganos, tan en voga en estos tiempos que estamos y más en Brasil e hispanoamérica en general (con sus oscuras leyendas urbanas), pero la impunidad del cirujano es la misma de los ricos asesinos en potencia del producto de Tarantino (y eso que a diferencia de ""Hostel"" esta no la produce). Las oficinas de turismo de Brasil y Eslovaquia estarán contentísimas con estas cintas, por lo pronto a mi se me ocurría irme a Brasil, pero cuando empiecen a asesinar a gente me cojo el primer vuelo para Barajas.Mala malísima, hasta aburrir, no me extraña que hayan tardado siglos (más bien dejarla para el verano) en estrenarla. ",mala
764,"""Algunos de los peligros previstos que se han excluido de la lista de accidentes en los argumentos que parecen demasiado poco probables para causar un desastre terminal a nivel global son: llamaradas solares, supernovas, explosiones o fusiones de agujeros negros, explosiones de rayos gama, implosiones del centro de la galaxia, supervolcanes, pérdida de biodiversidad, acumulación de la contaminación atmosférica, pérdida gradual de la fertilidad humana, y varios panoramas religiosos sobre el día final."" (Nick Bostrom, director del Instituto del Futuro de la Humanidad de la Universidad de Oxford).Alfonso Cuarón es un tipo bastante peculiar, capaz de abordar todo tipo de películas, como la entretenida ""Harry Potter y el Prisionero de Azkaban"", de darle una nueva revisión a la obra de Charles Dickens con ""Grandes Esperanzas"" o hacer su obra más personal hasta la fecha, la road-movie ""Y tu mamá también"". Supongo que nadie apostaba por ""Hijos de los Hombres"", más allá de varios adelantos que despertaban nuestra curiosidad.En mi caso, al verla relativamente tarde con respecto a su estreno, ya estaba predispuesta a encontrarme con algo bastante bueno, pero todo lo que presuponía se queda corto. Es (y lo siento enormemente por Marty y los suyos) lo mejor del año (a falta de ver ""Babel"" y ""Banderas de nuestros padres"" y algún que otro estreno más, que como esto siga así no voy a tener números para puntuar mi valoración).La historia es sensacional y terrorífica: hace 18 años que la sociedad está abocada a la extinción, por razones desconocidas (ni falta que hace conocerlas) la Humanidad ha perdido la capacidad de procrear. Con semejante historia ya tendríamos suficiente para una película interesante, pero Cuarón incluye otros males globales como consecuencia directa a ese problema y también derivados de la nuestra, la de ahora, la del 2007 recién estrenado: la inmigración, la pobreza, el terrorismo, el control militar, la guerra y la desesperanza ante un futuro incierto. Y Cuarón lo aborda todo desde un prisma pesimista y espectacular, cargado de verismo. Nos involucra en la historia, participamos en la película, sentimos. La narración es hermosa. También es capaz de incrustar la cámara en las escenas más impactantes de la cinta, dándole piernas para correr entre el caos y la muerte, y haciéndonos a todos protagonistas de la barbarie.Y para sacar adelante esta joya de la ciencia ficción planta al carismático (y muchas otras cosas) Clive Owen, para que sea él quien nos guíe en el camino a Tomorrow, dándole vida como un gran héroe corriente. Y además regala un pequeño papel a Michael Caine, dejándonos las secuencias más entrañables y cómicas del film. El caso de Julianne Moore es diferente, su momento está tan bien rodado que no importa en absoluto no poder disfrutarla el resto del film. Cada secundario (Chiwetel Ejiofor, Claire-Hope Ashitey, .) funciona como un puzzle, nadie sobresale más de lo necesario, la estrella es la película como un todo.Hijos de los hombres es la excusa perfecta para amar el cine. ",buena
765,"Normalmente, elijo las películas que voy a ver al cine después de haber leído sobre todas las posibles opciones. 6 euros (de media) no es moco de pavo como para andar equivocándose muchas veces y, aunque hay géneros en los que me sigo lanzando de cabeza y sin flotador (el terror y la ciencia ficción son pruebas evidentes), normalmente sé de qué van las películas antes de escogerlas. Por eso, a posteriori, tengo la oportunidad de comparar lo que dicen las críticas de los profesionales (y amateurs, por qué no) con lo que yo acabo opinando.Es evidente que siempre hay y va a haber puntos discordantes. En un debate que tuve hace poco en un foro, se presentó la discusión de si el cine se puede valorar objetivamente o si, por el contrario, la visión, los gustos y las vivencias de cada espectador lo hacen imposible. Yo optaba más por la segunda opción y, por eso, entiendo y agradezco que cada película tenga su público y que un film que a mí me encante pueda a otro aborrecer.En el caso de ""Juno"", leí una serie de opiniones coincidentes en unas cuantas ocasiones, estas sí dadas por la crítica ""profesional"", que no consigo entender. Algunos estudiosos del cine, señalaban los diálogos demasiado listillos de la protagonista, con la respuesta ingeniosa siempre a punto, el aire antiabortista de la cinta y el intentar explotar su factura independiente al rebufo de éxitos como ""Pequeña Miss Sunshine"", de una manera negativa. Pero antes de entrar en estos puntos, señalemos de qué va la peli.Por razones no aclaradas, la sarcástica, ácida e independiente Juno, de 16 años, se queda embarazada después de su primera relación sexual. Tras valorar fríamente las opciones a su disposición, decide seguir adelante y entregar a su hijo en adopción a una pareja que esté buscando un descendiente sin conseguirlo. En tono de comedia ácida, la película explora las relaciones de Juno con los distintos personajes que la rodean: el padre comprensivo, la madrastra defensora a ultranza, el ""inseminador"" tímido y bonachón, la pareja de ricachones que optan a recibir el hijo en adopción o la amiga íntima que la apoya en todo, acompañándola en su cambio físico y mental a lo largo de los 9 meses de gestación y algo más.La guionista, Diablo Cody (nombre de guerra de Brook Busey), consigue una mezcla perfecta de carcajadas y momentos algo más trágicos, pero es el sentido del humor el que se acaba imponiendo en una historia deliciosa, perfectamente asentada sobre los hombros de un pequeño genio de la interpretación, la increíble Ellen Page.Descubrí a esta menuda actriz, que este mes cumple 21 años, en la desasosegante ""Hard Candy"" donde me impresionó, admiré como robaba las poquitas escenas en las que salía en ""X-Men 3: la decisión final"" y en ""Juno"" ha acabado de enamorarme. Page es una de esas escasas actrices que parecen haber nacido para la actuación, poseedoras de una naturalidad aplastante y un magnetismo fuera de lo común. Si a eso le unimos una personalidad modesta y calmada (según cuentan los que la conocen) y una enorme capacidad para elegir buenos papeles, nos encontramos ante un inicio más que prometedor.Repasemos ahora los puntos que había enumerado al principio del texto sobre las taras que algunos críticos señalaban de la película. En primer lugar, los diálogos inteligentes y las respuestas ingeniosas que siempre tiene a punto la protagonista. Me llama la atención que los críticos que ponen a parir esta característica de la película probablemente alaben los rápidos diálogos de los films de Cary Grant o de Katherine Hepburn y Spencer Tracy, y sean los que lloran porque ya no existen guiones trabajados como los de antes. Probablemente comparar dicho cine de la época dorada con ""Juno"" sea una desfachatez por mi parte, pero no creo estar tan alejado de la realidad. Es cierto que las respuestas rápidas de una adolescente de 16 años no suelen ser tan mordaces e inteligentes, pero no creo que sea realismo lo que se pretende, sino, precisamente, un guión ágil y mordaz, capaz de mostrar un tema espinoso como el embarazo no deseado con sentido del humor y sin caer en la sensiblería.Con respecto al aire antiabortista, no he visto el panfleto por ninguna parte. Solamente una escena hace referencia a tal cuestión y es el momento en el que Juno se decide por la opción de la adopción en vez de la del aborto, al encontrarse a una compañera del instituto haciendo una solitaria campaña a las puertas de la clínica. A ver si vamos a ser ahora tan modernos, que con estar a favor del aborto no nos llega y vamos a criticar el resto de opciones disponibles, cayendo en el mismo error de quien se opone a su legalización.Por último el esnobismo de cargar ahora contra las cintas independientes. El gafapastismo lleva ahora a criticar las películas de grandes presupuestos, las que llevan muchos efectos especiales, las que llevan pocos y decorados de cartón piedra, las de poco presupuesto y aire independiente hasta llevar esa mirada a un punto que no deja disfrutar de ninguna película que el público acoja en su mayoría. Son estos críticos, que sólo se enamoran de la película iraní lenta y olvidada los que acaban por cansarme, con su aire elitista y, valga la redundancia, criticón.Yo por mi parte, disfruté de la película como pocas, con un guión y unos personajes tan trabajados y atractivos que no soy capaz de encontrarle ni un solo pero. Soy así de fácil. ",buena
766,"Regreso a un mundo a parte, el mundo de Tim Burton donde dirige con Mike Johnson la nueva entrega de este universo propio, donde los muertos no lo están tanto y los vivos no parecen serlo.Tim Burton continua con su ya mencionado universo propio, en la línea de pesadilla antes de navidad, recreando ahora una antigua leyenda rusa, que encaja perfectamente en ese estilo obsesivo por buscar formas refinadas e imposibles dentro de esa característica atmósfera sombría y fantasmagórica, que ya nos mostrase en obras como Bitelchus o Eduardo Manos Tijeras, pero alejadas del colorismo de algunas de sus ultimas obras como Big Fish o Charlie y la Fábrica de Chocolate.Para la recreación de esta leyenda rusa Burton se sirve de una técnica ya antes usada como es el stop-motion, para la creación de los personajes y de la historia se ha servido de un gran equipo de animadores entre los que se encuentran dos hermanos catalanes, lo hermanos Grangel los cuales han conseguido que sus creaciones se parezcan significativamente a sus dobladores, entre los que se encuentran Johnny Deep que pone la voz a Víctor Van Dort, Helena Bonham Carter que cede la voz a La novia cadáver, y Emily Watson a Victoria Everglot, dotando a sus respectivos personajes vida propia .En esta leyenda, Víctor de la familia Van Dort, ricos pero sin caché y Victoria de la familia Everglot aristócratas arruinados, son dos jóvenes pertenecientes a la época Victoriana que van a contraer matrimonio sin haberse conocido antes, es un matrimonio por conveniencia aunque rápido surge la chispa entre ambos, en el ensayo de la boda Víctor no es capaz de pronunciar sus votos , por lo que muerto de miedo sale corriendo y practicando por un tenebroso bosque encaja el anillo en un vieja rama que resulta ser el dedo de una difunta, muerta en el día de su boda, arrastrado así al mundo de los muertos, haciendo que su prometida espere desolada en el mundo de los vivos.La vida y la muerte nunca están tan particularmente representadas como cuando a ello se pone Tim Burton, concediéndole un tratamiento esperpéntico, criticando con ello a la sociedad actual. En este nuevo film se nos proponen dos mundos el mundo de los vivos y el mundo de los muertos. El mundo de los vivos destila hipocresía, convencionalismos e intereses lo que provoca una sociedad triste apagada y sin color alguno, mientras que el mundo de los muertos todo es mas sencillo, prestándole importancia a los sentimientos de sus habitantes mirando por su felicidad, lo que provoca un mundo colorido, divertido espontáneo y sincero, prueba de ello es la calidez con la que reciben a los nuevos huéspedes. Inteligente utilización de la música y las canciones incluidas en el film, teniendo el tiempo exacto y sin llegar a cansar, están en su justa medida.Esplendido film que te atrapa con toda su ternura y espontaneidad, haciéndote sentir participe del viaje de sus protagonistas hacia la consecución de su amor, aportando exquisitas pinceladas de amor y nostalgia que hechizan en su fabulosa puesta en escena. ",buena
767,"Realmente, es tal mi decepción y mi desconcierto tras ver anoche World Trade Center, de Oliver Stone, que no sé por donde empezar a narrar los múltiples motivos.Antes que nada, para los que no la hayáis visto todavía os recomendaría que no siguierais leyendo este post, en primer lugar porque puede caer algún que otro spoiler (aunque lo que pasa en la historia ya se sabe antes de empezar) y después porque si viéndola sin prejuicios ya resulta insoportable, no quiero pensar como puede resultar teniendo en mente alguna ligera idea negativa.Tengo que reconocer que la primera media hora de World Trade Center (la misma que entusiasmó en Cannes) es espectacular, reflejando el desconcierto generalizado, y la falta de información y recursos de que disponían las fuerzas del orden, que nunca hubieran podido imaginar que en una ciudad como Nueva York ocurriera una atrocidad así.Aunque ya empieza a vislumbrarse un aparente distanciamiento progresivo de los hechos, para centrarse en los personajes protagonistas, que quedan enterrados bajo los escombros del edificio. Y cuando digo aparente distanciamiento, no es por casualidad, ya que en la película se omiten datos tan relevantes como quién realizó el atentado, bajo el pretexto de narrar únicamente lo ocurrido a los policías, pero no faltan las imágenes televisivas de Bush proclamando que nadie podrá con ellos, ni otras frases protagonizadas por un marine (que comentaré más ampliamente), que son de vergüenza ajena.Ya tenemos a los héroes enterrados, sus familias sospechando que no van a volver a verlos, y a partir de aquí, la película se limita a mostrar un tiempo a unos, un tiempo a otros, lo justo para que no te duermas con ninguna de las situaciones, tan repetitivas, y aburridas, que uno llega a sentirse culpable de terminar bostezando ante unos acontecimientos que en realidad fueron tan terribles.No dudo de la veracidad de todo lo que cuenta Word Trade Center, pero no se puede tener durante casi dos horas a dos tipos enterrados bajo escombros, repitiendo sin cesar ""No te duermas"" mientras sus familiares se pasan el día comiendo, sin hacer el más mínimo comentario relevante, ni opinar sobre lo que está pasando, ni especular sobre la situación, como si tuvieran unas orejeras de burro, que les impidieran ver a su alrededor.Para colmo de la credibilidad, las víctimas y sus esposas, que como es lógico piensan los unos en las otras constantemente, y viceversa, comparten a la vez, los mismos recuerdos, con una fotografía bañada en una especie de iluminación blanquecina, digna del peor telefilm de un domingo por la tarde.Pero por si no hubiera suficiente con la monotonía, la película incluye también algunos momentos bochornosos y ridículos, que incluso llegaron a provocar risas en la sala, lo cual teniendo en cuenta el tema que se estaba tratando, resulta lamentable llevarlo al extremo de parodia absurda al que lo conduce Oliver Stone.La primera escena para olvidar, es cuando aparece Jesucristo con una botella de agua, entre luces de colores, al más puro estilo Super Star, que para colmo, se repite dos veces, por si alguien no se había avergonzado todavía. Seguramente, en la situación que estaba, el policía vio a Cristo, y lo que hiciera falta, pero ¿Era necesario mostrarlo así? O mejor dicho ¿Era necesario mostrarlo?Al parecer sí, porque lo que queda más claro conforme va avanzando el film, es que Dios está con los americanos, en todo momento, manifestándose incluso a través de un ex marine, que escucha su llamada en una iglesia, bajo una inmensa cruz (después de ver a Bush por la tele) y corre hacia la peluquería, para raparse la cabeza, que seguro que le resulta de gran utilidad para un rescate.Este personaje lamentable, resulta el héroe de World Trade Center, ya que es el que consigue encontrar a los policías (gracias al aviso de Dios), saltándose todos las recomendaciones de los equipos de rescate. Para que quede clara su postura, en su primera aparición en pantalla lo vemos proclamando ""Señores, estamos en guerra"" (o algo parecido) y en la última hablando por un móvil (suponemos que con otros marines guiados también por Dios) para vengar lo sucedido.¿Era necesario meter a Dios en esto? Porque entiendo que se le nombre para las cuestiones de fe, que las hay en todo momento, ya que ante la desesperación rezan la mayoría de los personajes, pero ¿Para hablar de venganza? Me resulta bastante indignante, sobre todo teniendo en cuenta que Oliver Stone no se ha cansado de repetir que no se ha querido posicionar políticamente. ¡Menos mal! Porque si llega a posicionarse, hubiera salido Bush haciendo la barbacoa final, donde todos aparecen felices, y en la que Nicolas Cage suelta un discurso sobre los hombres malos, y los buenos, que sirve como guinda perfecta para tamaño despropósito.En los créditos finales, entre otras cosas aparece que el marine en cuestión se fue a la guerra de Irak (lo cual ya había quedado bastante claro), y finalmente dedica la película a todas las víctimas del atentando, pero en ese momento ya es demasiado tarde, porque la mayoría de la gente ha abandonado la sala, después de haber visto una típica americanada, que no hacía ninguna falta que se situara en los atentados del 11 septiembre.Cuando me enteré que se iba a hacer esta película tan pronto, no me pareció muy correcto, debido a la huella todavía latente que queda de lo que sucedió, y si algo se agradece a Stone, es no haber caído en el morbo, ni haber hurgado en las heridas, con imágenes escabrosas, o chocantes. Para eso ya tuvimos la realidad. Pero para hacer lo que ha hecho, tampoco me parece en absoluto, que haya valido la pena.  ",mala
768,"Rec acojona. Narra una jornada de trabajo en Mientras usted duerme (inquietante título para un show.), programa televisivo que presenta Ángela al más puro estilo España Directo y que en esta ocasión se acerca al cuerpo de bomberos de Barcelona, con quienes pasará una noche de guardia acompañada por Pablo, su cámara y testigo principal por no decir protagonista absoluto, esa cámara y el terror en directo son los protas de esta historia.Entrada la noche reciben una llamada para asistir la caida de una anciana, pero lo que les espera allí es el puto infierno desatado.Por supuesto que la peli tiene parecido al proyecto de la bruja, pero solo el de la perspectiva. En aquella peli los personajes saben en que andan metidos y aquí Ángela espera como mucho un rescate de mascotas. Balagueró y Plaza unen fuerzas para crear con estilo, mucha garra y credibilidad total.Y al igual que el proyecto de la bruja aquella tiene un clímax A-T-E-R-R-A-D-O-RAplausos al final y una divertidísima rueda de prensa después, también con aplausos.Yo aplaudí. ",buena
769,"Director: Colin StrauseDuración: Infernal hora y media.Estreno: 11 de enero de 2008.Qué grande era Hugo Sánchez, el más macho entre los machos. Era salir al campo, acomodándose el güeval, y las féminas enloquecer (quizá me he dejado llevar). Recuerdo que una época, antes de salir a un partido, un compañero ponía de coña un llavero de este señor y se arrodillaba para encomendarse a él. Y eso que jugábamos al balonmano. ¿Que a qué viene esto? Pues que uno de los actores es el gran Hugo Sánchez, o su primo el del pueblo, que para el caso.La película trata de un predator que tiene un estreñimiento tremendo. Dado que por la ruta natural no sale, pues le nace un mojón por la barriga, que igual que cantaba Albert Plá, pues que se parecía tanto a su madre como a su padre. Como bien sabéis, estos alien son taco cariñosos, así que se lían a dar morreos en la boca a todo lo que pillan, incluyendo a todos los humanos que cojen cuando la nave se estrella contra la tierra. Antes de morir el estreñido, le hace una perdida al que le recomendó comer ciruelas para pasarlo, y este va para allá a eliminar a los Alien. Que digo yo que podría haber ido con un par más, ¿no?¿Qué no os creeis que la peli vaya de eso que he contado? Es cierto, pero es que es tal mojón, que me parece que mis lectores merecen algo mejor que la vil realidad. Si bien la primera parte tenía un argumento, malo o bueno, este es simplemente que los Alien quieren colonizar la tierra (se reproducen más que los Gremlins en la bañera) y un Predator se anima a ir a por ellos. ¡Amos valiente! Los personajes rozan el patetismo, la trama es absurda, la acción es de esas que al director le dijeron ""¿A que no tienes huevos?"" Y vaya si los tuvo. Madrecita mía, que mojón.Resumiendo, película mala como una patada testicular, sobre unos alien que vienen de picnic a la Tierra y un predator que hace de guardían de la Humanidad. O qué se yo. Mala, malísima. Sólo viable para aquellos espectadores que gusten de este tipo de películas, pero que sean entusiastas. A momentos, tiene escenas realmente patéticas. Tremendo truño.Besitos.P.D: ¿Nunca os he contado mi teoría sobre los extraterrestres? Que digo yo que por qué tienen que poder respirar nuestro aire, por qué no les mata el agua (como en Señales de caca), por qué son corporeos pudiendo ser un mero gas, etc. Otro día os cuento mi teoría, que os vais a reir.P.D.2: ""El gobierno nunca nos mentiría"" es el momento culminante de la película. Está puesto para que consigas aguantar lo que queda, de lo petrificado que te quedas. Repetid conmigo ""El gobierno nunca nos mentiría"" sin reiros, eso si. ",mala
770,"Director: Stephen ChowDuración: Luego os cuento lo que dura.Estreno: 3 de junio de 2005 (según la IMDB).Espectadores: Según yo, no se ha estrenado en los cines comerciales.Ver los datos en la IMDB es lo más parecido al coño de la Bernarda. Por un lado, te encuentras que la duración va entre las dos horazas y la horita y media, dependiendo de donde la hayas visto. Lo de la fecha de estreno es España, de verdad que no me la creo, por que estoy convencido que en los cines no se ha estrenado. Es más, en DVD no la han editado en España, lo que me indica que no la han traducido al español (en castellano si está). Rebatanmé, si tienen lo que hay que tener.La película trata sobre un ex jugador de futbol chino que, tras un incidente, cae en desgracia. Pasados los años, descubre a un chaval con una fuerza extraordinaria en la pierna, por lo que se animan a hacer un equipo de futbol de shaolines con capacidad para derrotar al equipo del mal (Evil) claro dominador del campeonato.La primera vez que ví esta película (que fue más larga que la segunda, estoy seguro) fué en koreano con subtítulos en inglés. Una locura. Y creí fallecer de risa. Ahora la he vuelto a ver, en castellano latinoamericano y casi me defeco de la risa. Me explico. Cojan la serie de ""Campeones"", la de Oliver y Benji con un campo que de lo largo que era se veía la esferidad de la Tierra. Bien. Contraten a personas, recorten los campos para que puedan llegar en menos de 3 episodios, olvidensé de conversaciones a medio partido sobre el honor y la amistad, dejen la catapulta infernal de los hermanos Derrick, el pepinazo brutal del ojo del culo de Benji, las paradas apoyándose en el poste de Oliver, inventesen algunos disparos más de estos y tendrán como resultado Shaolin Soccer, una de las películas más originales y divertidas que he visto en la vida.Resumiendo, película oriental sobre shaolines que juegan al futbol. Para verla rodeado de amigotes, con cervezas y demás estupefacientes. Un remedio ideal para combatir cualquier depresión. Genial, sin paleativos. Genial subrealismo.Besitos.P.D: El equipo de las mujeres bigotudas. El capitán del equipo que se le cae una llave inglesa antes de empezar el partido. Las zapatillas con las que juega. La camiseta shaolin. Las conversaciones. El baile en medio de la calle a cuento de nada. Los golpes y demás absurdeces. Para enmarcarla.P.D.2: Y que en España nadie se animase a traérsela.P.D.3: Tiene los efectos especiales más raros que se han hecho. Mezcla de cutrez y genialidad. Impresionantes.P.D.4: Y a fin de cuentas no es más que un drama. ",buena
771,"Malo es que al principio de la película te cuenten casi un 75 % de ella (en texto), malo es que la banda sonora sea lo más ruidosa e insulsa posible, malo es que se le intente dar un aire ""rollito videojuego"" sin saber muy bien como hacerlo. Uwe Boll que ya dirigió de manera nefasta ""House of Dead"" basada en el Videojuego del mismo nombre, repite con ""Alone in the dark"" que trata de esa saga de Survival horror que apareció en los pcs mucho antes del ya mítico ""Resident Evil"", una película que intenta beber de infinidad de fuentes (copiando sin parar) desde ""Resident Evil"" hasta ""Alien"" pasando por ""Predator"" o por ""Los niños del maiz""o incluso a la serie ""Alias"" con esas vistas aereas de L.A. El prota, Christian Slater ya esta mayor (aunque se haya machacado en el Gym para la película) en algunas escenas se le ve literalmente ""echando el bofe"" cuando tiene que correr o hacer algún que otro movimiento alejado de lo normal, le acompaña Tara Reid, antes de su operación de pecho, sinceramente esta chica que se limite a la comedia romántica (""American Pie"" ""Van Wilder"") y que se deje de experimentos como este, y para finalizar esta Stephen Dorff que tras el primer ""Blade"" y muchas películas de serie C (de esas que van directas a video) aqui pone su careto habitual y pretende ser ""El salvador de la causa"".Una hora y treinta y ocho min., que empiezan casi igual que como acaban y que uno poco a poco llega a comprender el gran fracaso que ha sido la película en los USA tanto de público como de critica. Ni un solo susto y todo más previsible que un episodio de ""Ana y los siete"". ",mala
772,"Antes de la crítica de ""Borat"", una recomendación im-pres-cin-di-ble. Seguro que todos hemos oído hablar cien mil veces de obras maestras como ""Psicosis"", ""2.0001, una odisea del espacio"", ""Casablanca"", ""Lo que el viento se llevó"", ""Ciudadano Kane"", ""Con faldas y a lo loco"", ""Al final de la escapada""? y podríamos seguir así hasta abarcar cientos, miles de títulos.Pero pocos han visto una de las más olvidadas y grandes películas de la Historia del cine, esa ""Lola Montes"" que el alemán Max Ophüls, más recordado por clásicos indiscutibles del romanticismo como ""Carta de una desconocida"" (1948), ""La ronda"" (1950) o ""Madame de?"" (1953), rodó de manera póstuma.Precisamente, ayer, martes día 21, se reeditó en DVD ""Lola Montes"", que fue durante su estreno, en 1955, la producción más cara del cine europeo, y también un sonado fracaso de taquilla.Recrea la vida de una famosa cortesana del siglo XIX, de origen cubano, y dotada de una belleza y sensualidad irresistible. Desengañada del amor decidió vivir libremente, desafiando las normas de su época. Se convertió en una celebridad debido a sus múltiples amantes, que incluyeron a sultanes, zares o reyes, y su vida acabó siendo exhibida en un espectáculo de circo donde ella misma es la estrella principal.Amor y poder en un trapecio.Con Lola Montes (1820 ? 1861) erigida en fenómeno circense da comienzo la película de Max Ophüls. Narrada de manera poco convencional, barroca, exquisita, elegante, a todo color y que? jamás llegó a atraer a demasiado público. Sin embargo, si buscan cualquier otro comentario también leerán maravillas de esta película.¡Y no es para menos! Ophüls traza un paralelismo de proporciones grotescas entre el espectáculo de la vida de Lola y el que se desarrolla bajo una carpa llena de enanos, funambulistas, trapecistas, bailarines, caballos, escenas teatrales o de sombras que se proyectan trás unas cortinas. ¡Es el circo de la vida!Leyenda y realidad se entremezclan en la agitada historia de una fémina irrepetible que llegó incluso a sacudir gobiernos. Y a medida que el maestro de ceremonias (Peter Ustinov, ?irreconocible!) va relatando las acrobacias amatorias y el ascenso social, y político, de la heroina (Martine Carol, ¡impagable!), más peldaños va subiendo Lola en el número de trapecio de su función.El humor es siempre sútil y con gusto. Por ejemplo, cuando el Rey Luis I de Baviera (Anton Walbrook) debe elegir el pintor del retrato de Lola lo hace según el criterio de ""lentitud"" del trabajo del artista, y lograr de este modo retenerla más tiempo en su país.Las 12 perfecciones.O al reflejar el divertido vaivén, la cadena de órdenes y el movimiento, que puede desencadenar entre sus vasallos la simple orden de un personaje influyente. Por ejemplo, en ""Madame de?"" era un collar de perlas perdido en un teatro de la ópera, y en ""Lola Montes"" es la orden de Luis I a sus criados de traerle, lo antes posible, hilo y aguja para coser el vestido de la dama.Y lo dicho, tanto Martine Carol como Peter Ustinov están absolutamente memorables.Igualmente destaca la letra de la canción que el maestro de ceremonias dedica a la meretriz y que dice algo así como: ""Lola tiene 12 perfecciones. 3 dulzuras: corazón, puños y manos. 3 locuras: ojos, cabellos y píes. 3 brevedades: brazos, orejas y nariz. 3 curvas: figura, boca y pechos. Los hombres se condenan para ofrecerte fortunas. Y tú ofreces tu cuerpo, pero te reservas el alma"".Sus imágenes ahora nos parecerán quizás obsoletas, pasadas de moda, pero también nos atraparán en su tiempo porqué ""Lola Montes"" contiene una esencia muy especial. No dejaría escapar su visionado. ¿No me creen? Se sorprenderán. ",buena
773,"Siempre digo que más vale tarde que nunca, así que predicaré con el ejemplo y voy a contar mis impresiones sobre la película, aunque ya la vi hace tiempo.Como todo el mundo sabe, ""Cartas desde Iwo Jima"" (Letters from Iwo Jima) cierra el díptico sobre la batalla de Iwo Jima iniciado por Clint Eastwood con ""Banderas de nuestros padres"", contando esta vez la historia del lado japonés y con resultados aún más satisfactorios.Paso de puntillas por los aspectos técnicos de la película, tan perfecta en sonido (no en vano ganó uno de los Oscars de sonido) o fotografía como la anterior, para entrar de lleno en los elementos que hacen única a esta cinta frente a aquella.Desde el primer momento en el que se supo que Eastwood iba a contar los dos lados de la misma historia, generó más expectación la historia japonesa por tratarse de un enfoque mucho más original y atípico para un director estadounidense. Esa atipicidad juega a su favor a lo largo de todo el metraje porque nunca se tiene la sensación de estar frente a algo ya visto previamente en otras películas.Apuesta Eastwood por una estructura más lineal que en ""Banderas de nuestros padres"" y acierta plenamente porque dicha estructura, aunque salpicada con magníficos flashbacks, ayuda a introducirnos con calma en la historia, a cogerle cariño a los personajes, a vivir sus desventuras con ellos.Las interpretaciones tampoco podrían ser más afortunadas. Eran bien conocidas las cualidades interpretativas de Ken Watanabe así que lo más llamativo es lo inmensos que están todos los demás. Por destacar a alguien diré que Tsuyoshi Ihara como el Barón Nishi o Kazunari Ninomiya como el soldado raso Saigo que sirve de hilo conductor de la historia y con el que es más fácil identificarse, ofrecen interpretaciones sobresalientes y muy emotivas.Emotividad que se traslada al espectador gracias a la cuidada y, como siempre, elegante puesta en escena de Eastwood. Y es que otra diferencia a favor de esta cinta frente a ""Banderas de nuestros padres"" es la emoción. En ""Cartas desde Iwo Jima"" nos emocionamos de verdad y asistimos a algunos momentos de cine del grande (Saigo hablando a su futuro hijo, el suicidio de los soldados, las cartas, la escena del perro). Escenas de esas que, con su brillo, delatan que estamos ante algo más que una muy buena película: estamos ante una joya del cine.Consigue con todo ello, Eastwood, realizar el más duro alegato antibelicista del cine reciente. Un ataque durísimo contra la guerra y los políticos y mandatarios que las comienzan y dirigen sin la más mínima consideración por las vidas que se pierden.Lo consigue, además, con una película entretenida, que se hace corta, emotiva y estremecedora por momentos. Un recordatorio más de que cada película nueva que Eastwood puede realizar es un regalo para los que amamos el cine.Valoración moonfleet.es: 9,5 sobre 10. ",buena
